-5717.0112305,15928.609375,10569.125,7256.1000977,4433.519043,4587.0883789,3450.8203125,673.36199951,3856.2521973,7091.9931641,-1671.8187256,13880.03418,8396.5195313,16047.912109,10439.996094,13926.513672
-5713.0336914,15928.706055,10575.042969,7261.0751953,4437.8876953,4588.9199219,3456.4277344,677.76116943,3865.5305176,7106.4404297,-1672.802002,13888.172852,8403.7333984,16062.000977,10448.085938,13929.234375
-5715.3027344,15926.135742,10576.626953,7256.4296875,4438.4916992,4590.2495117,3453.8374023,678.88531494,3870.5400391,7095.6469727,-1671.1218262,13879.62793,8400.5683594,16045.783203,10450.457031,13928.921875
-5725.3925781,15927.472656,10584.102539,7254.4819336,4439.4038086,4593.1767578,3454.8395996,676.64147949,3870.2658691,7075.2475586,-1669.2218018,13863.709961,8397.9941406,16012.083008,10451.206055,13927.098633
-5714.4716797,15927.822266,10589.329102,7249.8706055,4434.5732422,4594.1782227,3449.2272949,672.07214355,3866.9763184,7051.1020508,-1662.2114258,13850.30957,8402.6152344,15983.758789,10459.882813,13943.248047
-5696.3300781,15945.185547,10599.910156,7248.0629883,4431.5117188,4598.4458008,3443.1723633,662.77355957,3865.3139648,7034.3803711,-1661.5257568,13833.763672,8397.2880859,15960.326172,10441.873047,13937.898438
-5697.706543,15952.888672,10606.112305,7244.9116211,4432.3051758,4603.6899414,3443.7717285,659.66809082,3870.6108398,7023.8164063,-1657.1982422,13822.158203,8397.2832031,15954.65918,10438.643555,13918.743164
-5695.878418,15938.643555,10603.892578,7254.9086914,4434.472168,4602.730957,3448.2744141,661.46112061,3868.6606445,7036.0849609,-1649.2418213,13837.461914,8402.6796875,15973.540039,10450.061523,13930.067383
-5715.9970703,15913.822266,10582.357422,7250.1401367,4424.8374023,4587.6269531,3440.8898926,661.8548584,3847.3491211,7040.3100586,-1660.7418213,13847.782227,8403.0712891,15976.987305,10433.241211,13923.554688
-5719.8706055,15924.739258,10576.388672,7252.6401367,4426.4233398,4586.1079102,3442.7209473,667.02154541,3846.9414063,7065.7246094,-1669.9029541,13858.448242,8390.984375,16021.40332,10440.081055,13897.369141
-5727.3920898,15929.081055,10571.847656,7251.4780273,4428.1293945,4586.5908203,3444.1469727,671.41729736,3847.7165527,7087.5205078,-1673.9837646,13872.536133,8387.0810547,16047.299805,10450.363281,13925.973633
-5715.5,15937.089844,10583.709961,7263.7529297,4439.9765625,4602.2368164,3458.1152344,679.25738525,3869.1362305,7118.1499023,-1659.8583984,13903.333008,8403.2949219,16091.884766,10487.856445,13981.209961
-5706.5541992,15936.917969,10593.777344,7266.0776367,4443.8071289,4607.3740234,3463.4648438,681.28747559,3885.0446777,7120.6582031,-1656.2272949,13900.777344,8399.7070313,16093.492188,10492.808594,13988.297852
-5706.6137695,15936.554688,10597.521484,7257.4936523,4439.0087891,4610.0844727,3456.9951172,676.44543457,3883.0476074,7090.9316406,-1665.6523438,13864.44043,8387.0380859,16031.354492,10451.462891,13929.995117
-5704.0195313,15938.588867,10601.612305,7258.0820313,4441.5654297,4612.059082,3458.3273926,676.08300781,3887.045166,7071.1479492,-1656.0285645,13859.526367,8404.2089844,16003.635742,10463.857422,13949.805664
-5703.6894531,15927.592773,10605.790039,7257.7700195,4443.5927734,4610.0410156,3457.9680176,675.14544678,3883.112793,7046.8803711,-1651.2868652,13847.501953,8406.9658203,15962.575195,10444.703125,13948.885742
-5718.3745117,15924.987305,10595.519531,7243.0302734,4432.5327148,4600.0170898,3446.7294922,662.90368652,3876.439209,7022.6757813,-1659.8218994,13820.665039,8392.4697266,15942.442383,10430.043945,13899.875977
-5715.9140625,15928.720703,10587.03418,7245.2158203,4430.1928711,4607.8535156,3444.892334,661.12182617,3869.5717773,7024.6333008,-1651.2210693,13828.606445,8395.1845703,15948.02832,10438.173828,13908.404297
-5708.762207,15937.388672,10590.433594,7255.1889648,4423.0488281,4592.7114258,3449.3161621,664.75323486,3865.2248535,7047.6782227,-1651.0710449,13848.945313,8400.1591797,15986.176758,10454.532227,13931.59668
-5703.5541992,15947.700195,10588.12793,7264.3496094,4430.4902344,4598.8657227,3462.6872559,672.06970215,3867.3081055,7079.828125,-1644.5750732,13881.588867,8408.1396484,16031.138672,10475.623047,13963.868164
-5694.0292969,15948.522461,10590.466797,7276.9082031,4456.565918,4597.8740234,3473.109375,680.83666992,3873.6628418,7110.7641602,-1641.3430176,13908.12207,8418.5097656,16080.219727,10500.455078,13997.728516
-5685.5976563,15947.658203,10597.75293,7286.8808594,4465.9047852,4609.2568359,3483.7553711,686.72857666,3888.157959,7136.25,-1635.682373,13931.022461,8430.7949219,16117.65918,10519.516602,14032.879883
-5691.1782227,15942.384766,10597.378906,7275.5161133,4448.0195313,4610.3051758,3473.1713867,683.15576172,3895.1665039,7132.7631836,-1650.8636475,13905.324219,8406.9833984,16111.759766,10488.894531,13980.947266
-5703.1347656,15940.722656,10595.819336,7260.0688477,4427.1826172,4602.074707,3457.46875,672.94519043,3882.5495605,7096.1289063,-1667.9912109,13864.881836,8388.2011719,16056.296875,10445.803711,13910.375977
-5711.6782227,15939.166016,10598.646484,7256.390625,4433.2651367,4605.1645508,3454.3305664,673.21240234,3881.802002,7074.53125,-1662.9775391,13857.84082,8399.4208984,16030.334961,10463.048828,13930.538086
-5720.5214844,15938.40332,10597.115234,7246.0996094,4430.7587891,4601.4848633,3443.6369629,666.63525391,3870.9267578,7043.4013672,-1666.8459473,13838.972656,8401.9443359,15983.645508,10457.382813,13942.519531
-5729.6586914,15939.12793,10599.74707,7239.0991211,4431.7978516,4601.3359375,3438.0996094,662.68444824,3874.232666,7029.7841797,-1661.5362549,13833.395508,8405.6660156,15972.53125,10458.811523,13951.766602
-5718.2338867,15942.054688,10599.542969,7241.5839844,4427.3422852,4599.9970703,3438.6687012,662.39331055,3870.7478027,7027.246582,-1655.8562012,13830.355469,8401.0400391,15971.204102,10454.009766,13945.608398
-5714.9726563,15931.463867,10592.882813,7248.2456055,4422.6625977,4594.6787109,3441.2883301,661.96563721,3857.9904785,7041.3232422,-1654.2579346,13847.584961,8401.8808594,15986.804688,10458.233398,13947.274414
-5713.3588867,15920.692383,10587.265625,7253.3339844,4426.9057617,4595.2373047,3448.2402344,662.69268799,3854.8029785,7058.8129883,-1661.3060303,13859.272461,8399.5517578,15998.669922,10452.78125,13938.581055
-5709.90625,15906.389648,10582.707031,7257.3447266,4433.1933594,4596.1337891,3450.1677246,665.28564453,3857.9814453,7087.0922852,-1666.3190918,13871.225586,8396.3603516,16046.691406,10453.948242,13917.171875
-5706.1137695,15913.518555,10585.989258,7264.9331055,4423.9033203,4600.9086914,3457.380127,671.03753662,3866.0192871,7107.4755859,-1670.4825439,13883.577148,8398.265625,16078.887695,10463.788086,13926.231445
-5715.2626953,15920.104492,10583.830078,7258.0166016,4427.7617188,4595.9560547,3448.0712891,670.6496582,3858.4587402,7100.4487305,-1680.2675781,13881.958984,8395.4599609,16065.206055,10458.516602,13947.413086
-5716.3793945,15913.000977,10581.780273,7245.6333008,4426.9042969,4593.9726563,3438.2521973,665.37683105,3858.6452637,7074.3945313,-1688.4385986,13863.945313,8384.3242188,16022.102539,10450.435547,13946.691406
-5710.5585938,15915.280273,10590.645508,7245.1640625,4425.9746094,4599.3789063,3435.7116699,664.26257324,3859.7202148,7055.3266602,-1681.6777344,13853.822266,8392.5019531,15984.901367,10458.168945,13960.529297
-5700.1762695,15936.359375,10596.405273,7247.1459961,4430.6240234,4607.2055664,3438.9997559,666.81378174,3867.3427734,7045.1411133,-1668.8466797,13849.504883,8407.4990234,15982.807617,10478.583008,13974.193359
-5701.1254883,15948.688477,10604.094727,7245.0131836,4433.1230469,4611.2563477,3439.7939453,663.73291016,3870.0202637,7036.6845703,-1660.1096191,13843.043945,8403.2910156,15979.854492,10484.132813,13980.691406
-5712.4711914,15947.791016,10603.489258,7238.7172852,4427.402832,4609.5498047,3434.5505371,657.35357666,3869.5983887,7024.4941406,-1661.3208008,13826.697266,8391.8203125,15964.354492,10455.755859,13934.759766
-5708.9140625,15950.412109,10597.393555,7243.9545898,4425.8354492,4604.0581055,3434.838623,656.61071777,3861.4248047,7035.2797852,-1662.7410889,13826.453125,8383.7529297,15975.208008,10428.886719,13881.432617
-5705.0029297,15951.041016,10593.432617,7255.1464844,4431.9257813,4605.9282227,3443.2233887,663.87182617,3862.9196777,7058.3623047,-1664.177002,13844.40918,8388.8408203,16001.866211,10431.935547,13885.758789
-5708.8447266,15934.617188,10580.96582,7250.6743164,4426.453125,4598.9716797,3441.4626465,666.03277588,3849.2722168,7073.3911133,-1674.6345215,13858.987305,8387.0263672,16010.990234,10427.509766,13900.729492
-5710.8813477,15917.022461,10576.581055,7253.015625,4428.340332,4595.6191406,3443.605957,671.12182617,3846.9697266,7089.2353516,-1680.7700195,13874.060547,8390.1884766,16025.161133,10431.691406,13924.539063
-5708.2133789,15929.727539,10581.6875,7250.6201172,4432.2045898,4601.184082,3450.7548828,673.25500488,3860.6525879,7103.2832031,-1677.0914307,13885.182617,8399.2851563,16055.232422,10460.380859,13955.025391
-5708.9072266,15939.977539,10589.148438,7205.8623047,4436.4291992,4606.6791992,3452.1413574,674.51837158,3871.3598633,7100.1962891,-1670.3730469,13885.402344,8405.9550781,16055.380859,10479.810547,13980.920898
-5709.4003906,15932.564453,10593.296875,7197.5512695,4434.5429688,4608.1943359,3449.3325195,671.1171875,3874.9980469,7080.5961914,-1669.1634521,13868.855469,8406.7412109,16039.774414,10481.408203,13971.865234
-5711.1166992,15933.454102,10595.587891,7194.0854492,4431.2841797,4606.3564453,3445.0825195,665.70062256,3875.0605469,7059.5893555,-1666.4746094,13848.506836,8397.7695313,16025.198242,10481.260742,13952.856445
-5708.4477539,15945.098633,10600.266602,7188.434082,4418.4980469,4606.1801758,3438.9980469,661.78192139,3876.5585938,7040.5385742,-1666.3155518,13828.442383,8393.0908203,16002.882813,10469.095703,13939.389648
-5705.347168,15950.004883,10605.77832,7190.1445313,4426.5854492,4608.7675781,3441.232666,659.49725342,3877.3537598,7027.4233398,-1658.4788818,13827.393555,8400.4130859,15981.827148,10469.283203,13954.737305
-5702.0615234,15952.489258,10602.994141,7198.8857422,4436.8813477,4606.0102539,3448.4477539,661.67346191,3870.5100098,7038.7050781,-1649.666748,13846.486328,8407.1015625,15992.944336,10472.897461,13975.301758
-5697.4970703,15957.015625,10600.488281,7204.4248047,4438.8012695,4605.7089844,3449.7700195,667.45983887,3861.0441895,7053.1787109,-1656.9307861,13859.269531,8405.4853516,16002.334961,10460.854492,13959.922852
-5699.527832,15948.951172,10591.628906,7206.1054688,4440.4560547,4601.9638672,3450.5822754,671.47875977,3856.630127,7078.5517578,-1657.4182129,13882.114258,8405.8173828,16045.771484,10482.383789,13979.744141
-5697.7250977,15946.222656,10588.588867,7212.3388672,4442.1411133,4604.6098633,3455.751709,674.9241333,3859.309082,7099.1625977,-1662.5615234,13893.573242,8404.8779297,16068.128906,10480.799805,13984.905273
-5707.0683594,15933.695313,10584.682617,7206.7148438,4435.1679688,4600.8950195,3446.8813477,673.24816895,3856.1911621,7095.4101563,-1684.512085,13875.34082,8387.1513672,16051.414063,10449.151367,13922.438477
-5710.9511719,15915.101563,10582.84375,7198.7207031,4432.9614258,4601.6884766,3438.4936523,672.18682861,3860.5600586,7089.0795898,-1693.1168213,13859.756836,8386.6865234,16046.604492,10438.804688,13882.490234
-5710.3232422,15917.817383,10588.480469,7197.4892578,4431.6308594,4605.4794922,3437.277832,664.60388184,3865.2263184,7069.5634766,-1691.6263428,13843.59668,8385.9414063,16027.987305,10440.210938,13873.362305
-5707.0893555,15929.953125,10590.998047,7192.8959961,4438.8154297,4599.5390625,3438.9272461,661.91522217,3868.6479492,7050.8344727,-1681.2702637,13838.530273,8395.9746094,16005.016602,10448.824219,13908.582031
-5705.0649414,15937.038086,10597.467773,7192.8359375,4429.7705078,4600.8798828,3438.9904785,660.26867676,3872.0593262,7036.921875,-1674.6665039,13830.074219,8397.8085938,15990.924805,10460.402344,13931.084961
-5704.9379883,15939.166992,10602.510742,7187.7753906,4411.793457,4606.2338867,3437.9931641,654.1618042,3874.5229492,7023.2832031,-1666.2539063,13822.777344,8399.8300781,15962.014648,10451.612305,13942.0
-5703.9462891,15941.688477,10598.666016,7187.765625,4413.7207031,4602.3334961,3437.8969727,653.5637207,3869.3398438,7026.7524414,-1661.0911865,13832.073242,8399.7138672,15969.165039,10459.953125,13953.058594
-5700.7436523,15946.890625,10591.918945,7191.6611328,4426.6025391,4598.6831055,3441.2866211,660.4574585,3861.6469727,7046.9951172,-1657.9239502,13853.060547,8404.1416016,16002.424805,10467.306641,13964.00293
-5696.6206055,15947.306641,10584.719727,7198.8486328,4431.3398438,4597.7333984,3443.2302246,665.88677979,3858.9951172,7069.8642578,-1666.6072998,13865.926758,8400.7548828,16039.810547,10463.423828,13953.613281
-5694.8222656,15936.542969,10582.282227,7206.8095703,4432.5317383,4617.8544922,3449.3208008,672.02844238,3867.8842773,7096.7583008,-1663.6463623,13885.709961,8395.1621094,16081.258789,10475.863281,13952.3125
-5703.0498047,15927.134766,10583.169922,7203.1796875,4435.1645508,4599.8427734,3449.1381836,674.58630371,3866.1286621,7103.5996094,-1672.7576904,13890.375,8398.5361328,16081.143555,10471.99707,13963.529297
-5706.4667969,15934.206055,10586.162109,7202.0771484,4437.6923828,4601.6157227,3445.2275391,674.49316406,3872.4226074,7102.7802734,-1680.0231934,13886.108398,8397.125,16071.461914,10465.169922,13959.71582
-5702.7734375,15941.404297,10588.03418,7194.7431641,4433.2724609,4606.9125977,3437.8618164,670.93383789,3880.7209473,7084.2382813,-1682.696167,13864.804688,8392.7890625,16048.249023,10464.550781,13941.610352
-5699.4589844,15944.769531,10594.87793,7195.5805664,4440.96875,4609.9643555,3440.8510742,665.43255615,3883.2043457,7066.5048828,-1676.4381104,13854.217773,8399.5371094,16032.980469,10471.949219,13948.077148
-5697.9814453,15940.24707,10598.536133,7195.1357422,4444.5283203,4610.4233398,3443.7709961,662.43920898,3879.2324219,7049.0991211,-1669.1938477,13844.771484,8398.0136719,16000.790039,10466.543945,13951.6875
-5688.4243164,15942.614258,10609.494141,7205.2524414,4434.6191406,4619.0341797,3445.2712402,663.95031738,3886.9040527,7038.9985352,-1660.5795898,13835.267578,8395.8994141,15981.987305,10457.568359,13944.071289
-5687.5449219,15961.3125,10614.839844,7245.2773438,4433.0356445,4623.2587891,3449.4941406,657.68951416,3890.4924316,7043.7578125,-1647.6375732,13839.87207,8397.0419922,15990.927734,10468.963867,13954.052734
-5680.7993164,15969.260742,10609.942383,7252.4296875,4437.3603516,4623.230957,3456.5898438,663.95605469,3883.7680664,7064.9370117,-1642.0827637,13862.391602,8402.6523438,16017.928711,10481.68457,13974.888672
-5680.9248047,15965.533203,10599.516602,7260.6484375,4433.4985352,4614.003418,3454.0375977,667.27429199,3869.5571289,7073.6499023,-1653.7562256,13871.101563,8399.6181641,16029.18457,10470.987305,13965.895508
-5677.5742188,15963.734375,10592.849609,7266.7651367,4436.4213867,4611.6884766,3456.7001953,667.99224854,3865.2514648,7092.5405273,-1662.6536865,13882.949219,8393.9052734,16039.110352,10464.811523,13955.663086
-5683.5703125,15955.615234,10588.18457,7263.5834961,4422.925293,4609.78125,3448.9858398,670.12286377,3855.1489258,7091.5947266,-1682.6004639,13872.375977,8382.0908203,16025.825195,10438.917969,13914.671875
-5674.4213867,15958.75293,10597.751953,7271.6118164,4436.9633789,4615.0610352,3456.8962402,671.22381592,3866.8586426,7103.7851563,-1679.2597656,13881.500977,8393.1513672,16045.289063,10446.272461,13930.268555
-5666.4951172,15969.268555,10610.738281,7275.9228516,4448.5283203,4622.0976563,3463.0769043,673.01287842,3883.7141113,7104.5727539,-1667.1779785,13880.791016,8401.8876953,16053.360352,10468.519531,13942.0
-5667.1953125,15967.602539,10616.208008,7271.9448242,4448.4672852,4625.5976563,3464.7900391,670.9777832,3887.8344727,7090.3881836,-1660.1629639,13873.015625,8405.7392578,16048.589844,10485.37207,13976.123047
-5661.2021484,15974.84668,10626.350586,7276.6923828,4452.2568359,4631.1894531,3468.2868652,671.8885498,3892.2802734,7075.5556641,-1646.2019043,13870.921875,8416.8525391,16024.336914,10494.521484,13995.244141
-5666.2885742,15980.1875,10622.010742,7266.5625,4442.5478516,4621.4672852,3455.7866211,662.59460449,3875.8056641,7043.0307617,-1655.4904785,13845.491211,8409.9765625,15968.15332,10459.276367,13963.15332
-5664.9003906,15979.729492,10623.433594,7263.1186523,4441.1513672,4619.7915039,3453.097168,656.62628174,3874.3149414,7031.5244141,-1649.6452637,13839.443359,8407.9677734,15964.015625,10463.480469,13963.983398
-5659.3857422,15981.8125,10614.207031,7268.0322266,4437.7822266,4615.1171875,3451.4887695,661.39099121,3863.1196289,7035.9926758,-1656.3693848,13842.959961,8401.8681641,15957.267578,10436.930664,13938.289063
-5658.9135742,15978.495117,10611.482422,7272.1367188,4436.9248047,4613.5048828,3453.9372559,663.30505371,3860.7246094,7056.2045898,-1659.942749,13856.057617,8407.2666016,15979.981445,10438.014648,13932.908203
-5650.8286133,15978.245117,10611.642578,7286.7734375,4452.6860352,4620.206543,3464.3293457,671.18048096,3861.7805176,7088.6362305,-1657.5928955,13884.294922,8416.7441406,16019.828125,10450.941406,13938.024414
-5652.7192383,15966.177734,10606.313477,7285.8994141,4437.9165039,4619.0620117,3470.1010742,677.46685791,3866.7600098,7109.2763672,-1660.6627197,13895.989258,8422.4746094,16050.235352,10459.064453,13933.993164
-5668.2695313,15954.257813,10606.961914,7282.8867188,4432.1875,4618.1113281,3466.9306641,680.29522705,3875.5515137,7119.7177734,-1663.9707031,13894.923828,8416.5830078,16070.009766,10458.4375,13913.029297
-5675.4228516,15943.945313,10606.179688,7271.5566406,4448.1640625,4620.3867188,3461.8500977,678.66094971,3881.9099121,7107.840332,-1668.2631836,13882.21875,8414.8496094,16053.029297,10456.276367,13918.019531
-5676.4423828,15950.177734,10595.813477,7262.8793945,4440.730957,4604.5151367,3447.5708008,669.85821533,3867.5783691,7074.9111328,-1678.3387451,13860.457031,8404.0634766,16025.083008,10453.875977,13921.054688
-5669.8334961,15972.813477,10600.367188,7260.7241211,4440.7387695,4606.6748047,3447.1960449,671.19403076,3865.6074219,7053.9526367,-1670.2983398,13848.634766,8403.9111328,15996.614258,10457.063477,13942.78418
-5648.2729492,15990.625,10613.790039,7267.5297852,4453.3974609,4614.7133789,3453.2072754,669.81890869,3877.1057129,7048.2509766,-1652.9349365,13849.577148,8408.0576172,15992.22168,10474.749023,13972.935547
-5642.5649414,16004.299805,10618.387695,7260.7670898,4445.6689453,4614.2963867,3446.2131348,662.63232422,3875.1950684,7033.2255859,-1650.9570313,13838.560547,8402.8925781,15973.552734,10464.824219,13967.880859
-5650.9487305,16002.78125,10605.977539,7256.5107422,4434.8491211,4604.4272461,3439.0615234,657.44287109,3859.5698242,7031.7138672,-1659.0987549,13835.027344,8394.4716797,15973.189453,10452.524414,13943.56543
-5647.4946289,16004.068359,10601.238281,7265.6147461,4454.734375,4605.2558594,3443.4501953,666.9642334,3857.9055176,7054.8051758,-1657.8485107,13855.097656,8401.7871094,16005.84668,10457.642578,13940.75
-5626.9755859,16014.680664,10603.657227,7279.2675781,4450.7363281,4613.0200195,3449.9348145,675.02557373,3859.8093262,7078.0268555,-1661.147583,13872.737305,8403.4140625,16037.071289,10451.688477,13926.717773
-5623.4067383,16012.46582,10603.202148,7284.0874023,4442.8393555,4612.5449219,3455.9272461,683.47937012,3864.4848633,7100.2685547,-1668.7271729,13877.462891,8397.140625,16062.841797,10451.845703,13886.458984
-5626.2753906,16006.674805,10604.082031,7288.4643555,4454.9125977,4614.8759766,3465.5947266,686.97741699,3871.4499512,7116.609375,-1663.6352539,13896.526367,8408.0166016,16081.963867,10468.911133,13935.40625
-5633.3066406,16008.064453,10602.652344,7283.6254883,4464.6269531,4611.0151367,3461.324707,686.38757324,3868.0092773,7104.8300781,-1667.9530029,13893.660156,8408.0126953,16054.09668,10467.918945,13965.828125
-5637.2617188,16008.882813,10602.53418,7276.2773438,4453.7363281,4606.840332,3451.0493164,676.90429688,3866.9448242,7081.6557617,-1673.3513184,13870.595703,8394.9775391,16033.803711,10460.477539,13948.102539
-5630.0209961,16016.004883,10608.195313,7276.769043,4454.1787109,4607.2416992,3450.970459,674.46466064,3869.7636719,7061.3432617,-1665.2825928,13855.203125,8395.8134766,16019.332031,10471.135742,13949.985352
-5630.7260742,16017.788086,10607.725586,7272.7666016,4457.2719727,4608.6806641,3453.784668,675.58911133,3869.6262207,7048.6289063,-1654.3486328,13854.557617,8406.9121094,16002.586914,10483.864258,13981.175781
-5625.0019531,16022.308594,10610.839844,7274.7758789,4456.7016602,4625.0727539,3456.4411621,673.91168213,3875.3977051,7041.4584961,-1644.9914551,13850.454102,8413.1914063,15985.907227,10485.554688,13984.063477
-5624.3969727,16024.203125,10610.930664,7275.0039063,4452.4975586,4604.2128906,3453.2116699,667.77770996,3859.5915527,7031.921875,-1647.206665,13845.708984,8402.0810547,15965.875977,10467.396484,13970.27832
-5632.6606445,16021.177734,10600.172852,7275.2924805,4449.3188477,4595.3725586,3452.1159668,668.84362793,3846.7966309,7041.2753906,-1658.5012207,13847.756836,8388.2958984,15967.517578,10431.360352,13934.141602
-5638.6166992,16013.476563,10588.029297,7274.4970703,4441.6044922,4592.4907227,3449.4057617,671.82525635,3842.284668,7063.5864258,-1670.2028809,13852.474609,8382.9638672,16017.624023,10438.079102,13902.569336
-5623.7158203,16008.013672,10583.716797,7277.9648438,4450.3984375,4592.0722656,3447.9736328,675.17175293,3845.6691895,7085.9770508,-1676.9510498,13872.611328,8382.5107422,16059.152344,10456.210938,13927.013672
-5619.8671875,16014.297852,10590.307617,7288.012207,4472.1108398,4600.0742188,3459.7570801,685.94519043,3859.4492188,7115.777832,-1663.1607666,13907.992188,8406.8056641,16111.52832,10512.425781,14011.442383
-5620.0776367,16021.342773,10593.206055,7288.1879883,4467.128418,4601.6982422,3461.2888184,688.387146,3870.2138672,7122.7480469,-1660.9089355,13916.6875,8418.9160156,16128.739258,10519.366211,14044.563477
-5620.3896484,16021.130859,10596.373047,7277.9790039,4457.7348633,4602.7172852,3449.8994141,681.00683594,3868.2980957,7094.2250977,-1674.9219971,13881.165039,8398.4755859,16067.969727,10472.743164,13985.191406
-5628.1274414,16017.178711,10591.90918,7265.0898438,4449.3735352,4596.5087891,3436.4831543,669.33044434,3864.0461426,7057.5761719,-1689.7069092,13833.49707,8376.5253906,16010.517578,10433.77832,13895.433594
-5640.828125,16008.889648,10583.34668,7254.9545898,4445.1098633,4587.4614258,3424.2709961,665.66424561,3849.7312012,7017.6679688,-1697.5683594,13804.191406,8375.03125,15927.851563,10400.34375,13860.161133
